-1.551901665036556702e-03,6.314188874681461727e-02,4.721425153180414114e-03,1.620493205467333706e-02,-1.078570534390875177e-02,-4.148078370242881847e-03,2.877197017529477610e-02,-2.829239910338728070e-02,2.147987633788314699e-02,-1.910672886732239090e-02,-4.132318611553415823e-03,-3.935956979164890665e-03,-1.604961417285726000e-02,4.680968276833060576e-03,9.444119104970677414e-02,-2.075270640494209645e-02,-2.224666544943195573e-02,3.869546193418142363e-03,-5.794809624281721527e-04,6.614297875541895466e-02,6.006844536112283806e-02,6.630837961786080134e-03,1.481610358459821766e-02,-4.147258631507667881e-02,-6.061017812353823239e-04,3.442318247774733830e-02,-1.409258132839691889e-02,2.759021077569193819e-02,5.140409639461964580e-02,-5.838557271873050410e-04,4.791867296663793879e-02,2.347940461894561584e-02,1.000000000000000000e+00
1.392266093311356201e-02,5.647969515810217361e-02,1.998663743445830421e-02,3.364037447965309569e-02,-1.606778571721614174e-02,-4.644896893547623834e-03,3.681945836118426935e-02,-3.475620661552947938e-02,4.546218681615671331e-02,-3.169501201591698458e-02,-5.101431201674801880e-03,-1.219458944020474292e-02,-1.673004424578570376e-02,2.013023081838870298e-02,9.887383860453177742e-02,-1.326866771870385125e-02,1.086466466378518958e-02,-2.181480932333786787e-02,6.851049238486516674e-03,8.812019599517947888e-02,3.555413446756462703e-02,2.314943017460401736e-02,-1.549737242238899762e-03,-4.979058478577386843e-02,1.168884220005186880e-02,3.801090402755121639e-02,-1.638324825515044547e-02,2.939998887760754409e-02,3.044994825614026623e-02,-7.351098091016316366e-03,3.657493787673172375e-02,2.462065758051401598e-02,1.000000000000000000e+00
2.148534525950259941e-02,4.682188623982327935e-02,2.916690082089720346e-02,3.960990770913010162e-02,-2.052165144012992742e-02,-1.159357843238952024e-02,3.333519690433216220e-02,-3.476435240548535893e-02,6.414184995137582612e-02,-3.711458940703307730e-02,-2.202107241019976569e-03,-3.127163638415367264e-02,-1.240311582858729875e-02,3.572828214610151987e-02,7.807366319546510391e-02,-4.486190190565170557e-03,2.916269146439398260e-02,-2.995949995907918467e-02,2.041919327165523518e-02,9.014624370975940493e-02,1.291635213189393921e-02,3.648664225902835401e-02,-1.939533451755588375e-02,-4.832978232643529715e-02,2.783718653058252224e-02,4.132285796566204095e-02,-1.457228407167231697e-02,1.518183867333055409e-02,1.119732187041404779e-02,-2.245714180406415197e-02,1.326396288724990616e-02,3.142261797900710446e-02,1.000000000000000000e+00
1.740502099956744986e-02,3.420147898248083324e-02,2.153556691893787969e-02,3.337299162397966423e-02,-2.759984344916757704e-02,-1.348968589737456480e-02,2.431959787430438419e-02,-3.154097140503424324e-02,6.940396420238939545e-02,-3.405618691456095692e-02,7.089381126705270042e-03,-4.593877706040531278e-02,6.876760701917845886e-04,4.276062844089822956e-02,4.744376448743404390e-02,2.048516726646520958e-03,3.005669700846027789e-02,-1.922590684603341094e-02,3.543750475743661504e-02,7.882403909963990596e-02,2.138957660851800724e-03,3.742781537280498450e-02,-2.418512900334810270e-02,-4.105436983597846035e-02,3.437485751696181535e-02,3.686956707706948860e-02,-1.967703769137629788e-02,-1.321458321303563450e-02,-2.695727573118993428e-03,-4.976171248373618267e-02,-2.961812748696526082e-03,3.699799841674107637e-02,1.000000000000000000e+00
1.144765148365163923e-02,1.938958343115284103e-02,3.349268906606478989e-03,1.638186671748285972e-02,-4.002193419163584814e-02,-7.516150952324544832e-03,1.531175404557061880e-02,-2.749579977182109100e-02,6.664171199462015638e-02,-3.173308653999122597e-02,1.967799001927557356e-02,-4.972229905189869126e-02,1.637136473836897296e-02,3.932532429309974764e-02,1.797734062090643875e-02,6.437047166132582945e-03,2.793346286844314991e-02,-5.335123226717069372e-03,4.244789801491826581e-02,6.315974927641974934e-02,-2.963292113303248043e-03,3.350975747379244390e-02,-1.054895662608181309e-02,-3.502058357031666985e-02,2.927992529947205658e-02,2.076538802260773434e-02,-2.661176522216377599e-02,-3.040653075963098070e-02,-1.344169002734467953e-02,-7.394876427561156151e-02,-9.972453932538555971e-03,3.180385375090818978e-02,1.000000000000000000e+00
1.273507103649486674e-02,1.499050705095550558e-02,-6.163510403912135158e-03,-2.848847123219106631e-03,-5.353032828221924999e-02,3.715430270819188724e-03,1.342095483675417866e-02,-2.375937266176808213e-02,5.825655422735681599e-02,-3.259457542997487578e-02,2.456761931343836788e-02,-4.962703423482781040e-02,3.065522046348179153e-02,3.210059838266698246e-02,-4.968862078859207464e-03,1.218173268548091229e-02,2.390903562612414074e-02,1.391924551433967178e-04,3.474012922960618976e-02,5.493395028261845864e-02,-1.476912846312440630e-03,3.390121956789535207e-02,9.198509025716686272e-03,-3.088660430128058187e-02,2.218269887942757312e-02,4.120244065804242600e-03,-2.357739365808096330e-02,-2.049990302242548149e-02,-2.214386150854670554e-02,-7.767941014317542026e-02,-9.586687695650044500e-03,2.549872055046725761e-02,1.000000000000000000e+00
2.009747563974901771e-02,2.510878563242437828e-02,1.056180495770671357e-03,-1.588311074764129846e-02,-5.901360147361452146e-02,1.037956852922856596e-02,1.474674432480112436e-02,-2.405550799419745381e-02,4.269966764554736921e-02,-2.718425280808132311e-02,1.849004444351442025e-02,-4.709907478195228536e-02,4.620645138411396541e-02,3.098126053034157973e-02,-1.326046428684515659e-02,2.286595126944806003e-02,1.769463704117416047e-02,-3.249275382474194063e-03,1.824241587500682882e-02,5.845818294028597845e-02,3.184763050413055852e-03,3.737843293456194482e-02,1.742479722718676127e-02,-2.396944036870572031e-02,1.952462005066345208e-02,-1.795692357179079490e-04,-9.386728211442853242e-03,3.537271094236012908e-03,-3.414018822500303196e-02,-5.909834973744500231e-02,-6.333911362619340166e-03,2.422538576188997678e-02,1.000000000000000000e+00
2.639942379946066953e-02,3.242365036901467129e-02,1.445898505596227533e-02,-2.400416109712642451e-02,-5.358118959960685157e-02,7.192241077914711400e-05,1.547380974425064878e-02,-3.408092761274954946e-02,3.666453294557424358e-02,-1.510423831618787349e-02,7.374094632505132779e-03,-4.025028422959649882e-02,5.345919147128096183e-02,3.925581058230039055e-02,-5.982746288855981392e-03,2.630668976394450603e-02,1.638016617653304322e-02,-1.377789385992632745e-02,1.187918767884573595e-02,6.281032841234901465e-02,4.758815586941319772e-03,4.052911742128817441e-02,8.817351053851360185e-03,-1.596932374204022842e-02,2.408419188226321520e-02,5.672524638065255115e-03,7.815768606086289511e-03,1.804559423961101319e-02,-3.487218253360391262e-02,-3.229319951172562875e-02,-8.642703290806881891e-03,2.376379508093790643e-02,1.000000000000000000e+00
2.603458889475882346e-02,2.944829353456625623e-02,2.165452554446006470e-02,-2.973358856711845119e-02,-4.823799623428100258e-02,-1.689854589790081713e-02,2.211364697147859271e-02,-4.087964278719067451e-02,5.201447005612792884e-02,-6.807052955044717857e-03,-2.032271029739067536e-03,-3.557311829317665042e-02,4.507401157395934943e-02,4.654599714466736704e-02,6.785749156285150394e-03,1.675593460696863518e-02,2.798897763766185209e-02,-2.548653923186157411e-02,1.508927094023186644e-02,5.545057802475518438e-02,-2.516452733126506303e-03,4.528029023734436720e-02,1.816946626648214928e-03,-1.777578936076767979e-02,3.432503540134314302e-02,-2.182927903304609368e-03,2.449838258506965155e-02,2.460070555672542666e-02,-1.594062870657131717e-02,-1.220621335695342216e-02,-2.012669882705842364e-02,2.156446212968475551e-02,1.000000000000000000e+00
1.065376968526694605e-02,2.276366387770487054e-02,2.321342052760850400e-02,-2.782028221704589688e-02,-4.225806036061542648e-02,-2.441865192130983353e-02,2.972760290285481749e-02,-2.046606383183708494e-02,6.548404019031711654e-02,2.612627944090228915e-03,-9.700979065671392135e-03,-3.408830780848812192e-02,2.649022624416817392e-02,3.944270113691765445e-02,1.950965830535574680e-02,1.967617579514756299e-02,4.579001934980965471e-02,-3.449250524080451491e-02,1.077538194809713086e-02,3.981654616925119766e-02,-1.237106696640068171e-02,4.849352670192773329e-02,9.855968190961239550e-03,-3.195410112520066098e-02,3.491553761496377778e-02,-2.476279421558118948e-02,3.493045653085700974e-02,3.629368159897176233e-02,2.370803660045370242e-03,-2.457920821045547245e-03,-3.274662081814387615e-02,1.311586123862337749e-02,1.000000000000000000e+00
-1.318112569154677657e-02,1.915077018287861255e-02,2.532254986831146415e-02,-2.091894427847884944e-02,-3.256973602532762385e-02,-2.321144731978026787e-02,3.067156501667853835e-02,1.049040375582163155e-02,6.643555470211691405e-02,1.488054598255841507e-02,-1.850189082858574863e-02,-3.625234972539894546e-02,1.387237084638644723e-02,2.569938609643147853e-02,2.440749121708388897e-02,2.256606431434695498e-02,5.736849175284045033e-02,-3.889559699999873416e-02,-2.071245114462882952e-03,2.944248801276415015e-02,-9.440298947068466798e-03,4.500195169414197838e-02,2.081232211267372220e-02,-4.586789526339889872e-02,2.764403237347232839e-02,-3.681555916506720066e-02,3.199045765373748074e-02,4.557959339121780973e-02,4.482146482906700091e-04,2.940884163404206345e-03,-3.484418610788699022e-02,4.661623753265795381e-03,1.000000000000000000e+00
-2.828987281464616713e-02,1.651130183397292450e-02,2.721733734681022060e-02,-1.648459479637633118e-02,-2.674360459995314340e-02,-2.096869136093070657e-02,2.979698431884746784e-02,2.907845475660206583e-02,6.487628811926805794e-02,1.868636543695307087e-02,-2.723919417522210201e-02,-4.181866310194334857e-02,1.273968844169111152e-02,1.942178056884766649e-02,1.995338444960144744e-02,4.779556857933537489e-03,5.712828967781175687e-02,-4.065273116671758169e-02,-1.169903055804852321e-02,2.831856525871155605e-02,-7.192173160922273392e-04,3.169762038826048900e-02,2.829758964696190912e-02,-4.693185426863898113e-02,2.831804610235631042e-02,-3.509061349508259958e-02,2.250311292295146745e-02,3.954347185782090823e-02,-1.081217645868346421e-02,1.064249559360024369e-02,-2.825722608971727862e-02,-1.251201084990610432e-03,1.000000000000000000e+00
-3.368093643510841617e-02,1.569841438040858045e-02,2.629823794222696173e-02,-1.073619592260895150e-02,-2.993554014557958665e-02,-1.818945777790208912e-02,3.393741174117321374e-02,4.274482749918272206e-02,6.216478955131155004e-02,9.656438029819806174e-03,-3.557020988462090277e-02,-4.772813234432743412e-02,1.575559707570672180e-02,2.011505961533989473e-02,1.047871594550727967e-02,-2.019160135496421080e-02,4.256882696733453597e-02,-3.512178349056983145e-02,-9.737804989508241915e-03,3.133810889803154143e-02,-3.430901913067777725e-03,1.015977007374861164e-02,3.656123089048527591e-02,-3.157343892389562201e-02,3.495363637986732136e-02,-2.511921613281908189e-02,1.177036571307552015e-02,1.729566004804378859e-02,-1.594525483632433863e-02,2.150929370717226050e-02,-2.006125672660920983e-02,-4.271941822597016998e-03,1.000000000000000000e+00
-3.001081516270662913e-02,1.760689857782948148e-02,2.375124477826141833e-02,-2.236288750609972953e-03,-4.037171945221279534e-02,-1.132559962333624243e-02,4.472028518162042554e-02,5.436164366509715906e-02,5.944166129175676438e-02,-6.324261154894757903e-04,-4.473844197729792693e-02,-4.679978151401300440e-02,1.614065176494145284e-02,2.220856094726800581e-02,1.983538976994552935e-03,-3.726201181438373172e-02,2.182701482783056673e-02,-2.698094755852769103e-02,6.038815931320554858e-03,2.964202398686227591e-02,-2.500936498801113739e-02,-1.137981314050722122e-02,4.253690541322011770e-02,-8.948687627607972844e-03,3.679371026849120874e-02,-1.591651469746827377e-02,2.824566465360528467e-03,-9.678535071125128619e-03,-8.191267409015223072e-03,3.074595312603993491e-02,-1.392498781590102708e-02,-4.979049359338273695e-04,1.000000000000000000e+00
-1.405668035217417372e-02,1.966388848110461884e-02,1.954293021775717343e-02,2.888757291146144129e-03,-5.349870898571498778e-02,1.577125763178274451e-03,5.074122975256541157e-02,4.913456128281491059e-02,5.961274587323184271e-02,6.075753986206603938e-03,-5.021884769484873112e-02,-3.678149902784546427e-02,6.628354669385333117e-03,2.871637080561880925e-02,-2.132376122086032319e-03,-4.363108261303148133e-02,1.063555094592574454e-02,-2.309892856481458867e-02,2.198955616120226372e-02,2.265610657612933052e-02,-5.155437625713972516e-02,-2.037178707778677933e-02,3.586917162394418629e-02,4.372392384937424936e-03,3.100242709657032372e-02,-1.314161759557152219e-02,5.979426132511249728e-03,-2.829683972158524713e-02,1.173407185014508497e-03,2.775087515840637606e-02,-1.249369575931227883e-02,7.257130298214099773e-03,1.000000000000000000e+00
8.276195383018662005e-03,2.758716346607374692e-02,1.928175253166710540e-02,-2.812330890296612512e-03,-6.230468272247567663e-02,1.703776838862586587e-02,5.228375154099654254e-02,3.137423873452600820e-02,6.406894720985882585e-02,2.190583855686705286e-02,-4.563771991366640662e-02,-2.598022886085864583e-02,-6.801814842097731600e-03,4.423887845881826347e-02,-6.169083003677600444e-03,-4.504816686915391610e-02,1.140996106856737372e-02,-1.772054740356534402e-02,2.578061976126386906e-02,1.502107990229565107e-02,-6.858899066844759140e-02,-1.540506954323214717e-02,1.845358255919705287e-02,-2.874797732058780031e-03,2.638442203623114768e-02,-1.988363298585543726e-02,2.170689916713680265e-02,-3.840737617342627336e-02,3.350347565829116248e-03,1.018246295419258929e-02,-1.126505276986515883e-02,6.447444000891477955e-03,1.000000000000000000e+00
2.086347100365842228e-02,4.216941404204085225e-02,2.179223935565160336e-02,-2.667945695944352880e-02,-5.926315384636675343e-02,2.110134485558431625e-02,6.017082552339067525e-02,1.179061780579312817e-02,7.044866882152660270e-02,2.509114336707296902e-02,-3.429375380634942100e-02,-1.874886138471291291e-02,-1.587705048791558660e-02,5.254000578173126379e-02,-1.213889880548577396e-02,-4.661563345938161962e-02,1.680639533819183740e-02,-9.461387535575106755e-03,1.548973464378349159e-02,6.717841116739451876e-03,-7.237131120815439023e-02,-1.137035650625961743e-02,-2.723066796468442963e-03,-2.825403717844612514e-02,2.638116697010364775e-02,-3.469962321745797412e-02,3.127126282102078020e-02,-4.461483475011351896e-02,3.726984870912008335e-03,-1.681254016442175481e-02,-4.003996368600611089e-03,-1.189743849280922028e-02,1.000000000000000000e+00
2.085382885938824593e-02,4.612935558342499270e-02,1.649057146062458262e-02,-5.850604285440172414e-02,-4.758985269222736764e-02,5.775010958077692394e-03,7.218416786004391850e-02,6.638940602515137901e-04,7.593136117558885179e-02,1.041068802586083732e-02,-1.770733773169653677e-02,-1.030095745175459501e-02,-1.460804164570853048e-02,3.922049453811424918e-02,-1.232135209266775264e-02,-5.200302383857334509e-02,2.462855448278469458e-02,-4.147088092904971206e-03,1.257321191134752603e-03,-4.549206874568067355e-03,-6.466243192006362883e-02,-1.781538536294417427e-02,-2.427165524405232311e-02,-5.670701497181590556e-02,2.541534730453826746e-02,-4.977841814422249989e-02,1.733464528717559849e-02,-4.717299413814664971e-02,1.008865203831276619e-02,-4.473157524835590093e-02,5.911890195632353573e-03,-3.184270580741500878e-02,1.000000000000000000e+00
1.556636958461316347e-02,4.338477187290755432e-02,2.202380244589085406e-03,-8.154145647491439775e-02,-3.900739180749221435e-02,-1.422594458729900882e-02,7.424078174347677195e-02,4.796686872611189562e-03,8.387272812488205664e-02,-4.403848314602912435e-03,5.176908725025104220e-03,-4.239797950234946294e-05,-7.609774857739271675e-03,2.462195774486080485e-02,-7.706977556038996369e-03,-6.568267223547949452e-02,2.556677377132544893e-02,-3.683759698218524656e-03,-6.042359398092802397e-03,-2.062121661177053478e-02,-5.711337785350033280e-02,-3.145878686216976167e-02,-3.584979250305243836e-02,-7.293428786120639828e-02,2.436351122484469583e-02,-5.950392585385430588e-02,-1.098665780417070956e-02,-4.588380148236445577e-02,2.173991863338468195e-02,-6.190193680980185520e-02,4.352971307831061606e-03,-3.460118645512176572e-02,1.000000000000000000e+00
9.837417529767354327e-03,4.631410420570655079e-02,-4.378801943467354463e-03,-9.149201368945282520e-02,-4.051672640367998124e-02,-2.532663570278212081e-02,7.070386900002063879e-02,1.973149794587929565e-02,9.112708745939390731e-02,-1.103372668518188236e-02,3.070662241813635479e-02,1.690431123533813959e-02,-2.239554890509566631e-03,2.537823947106062836e-02,-4.706776508340532184e-03,-7.261864847960552982e-02,1.670050659499628873e-02,-1.425854932293867811e-03,-8.059216835533424689e-03,-3.839942636357240174e-02,-5.360011767685995965e-02,-4.276481710037866729e-02,-3.530756578915731497e-02,-7.589135838271225676e-02,2.825254699486273724e-02,-5.512418032860808004e-02,-3.165031074620194146e-02,-4.202903874453708943e-02,3.487670731950839181e-02,-6.771194289023346746e-02,-6.514835382004847963e-03,-2.008035429680350009e-02,1.000000000000000000e+00
9.068222257469556874e-03,5.057728099149289003e-02,7.501852930457714175e-03,-8.007913536392394227e-02,-5.038264785961436842e-02,-3.019286626119681294e-02,7.185358202608482792e-02,3.693013362880747524e-02,8.282038182811407578e-02,-1.535102502089242052e-02,3.958787035292470752e-02,3.929121674552786547e-02,1.054834847724270275e-05,1.895503829125113476e-02,-1.006100305611676293e-02,-5.876284271716535057e-02,6.578071747156490762e-03,8.575785949901730890e-03,-2.677357998095613971e-03,-4.374512865882138057e-02,-4.509603239892423510e-02,-3.725838078090605576e-02,-1.516253595478657401e-02,-6.829398138820749753e-02,3.531187963215666470e-02,-3.150706929601782003e-02,-4.438728189122562173e-02,-3.425914300473613394e-02,3.772051467012093456e-02,-6.812801629338983977e-02,-1.848070518533404677e-02,1.877433470071684235e-04,1.000000000000000000e+00
1.265055677220690115e-02,4.732787437785289375e-02,3.287204186366995962e-02,-5.289842404274631288e-02,-5.910021881091864770e-02,-3.494469413632093902e-02,7.627365956128809299e-02,5.112135994335381683e-02,5.424548219156601764e-02,-1.626293586347370146e-02,2.810591076053214205e-02,5.741748043887372199e-02,3.844456043945290551e-03,-7.674773049106775255e-03,-2.213571814040490859e-02,-3.043068426146619543e-02,2.657834663295626301e-03,3.323695608119985045e-02,4.816933050008905676e-03,-3.175039487620773954e-02,-2.608369192097033384e-02,-1.465628816956263819e-02,1.569211959927819741e-02,-5.071943585760727014e-02,3.853541878503399798e-02,-1.883861395170624217e-03,-5.545606357365058525e-02,-2.037841698353352882e-02,2.393749249244861432e-02,-6.163058437505929826e-02,-1.965431607701569397e-02,1.497876022896469685e-02,1.000000000000000000e+00
1.542895148970359342e-02,4.197430420096018300e-02,5.679557972854571563e-02,-3.279801149060305315e-02,-5.586263089020068739e-02,-3.403331761811582284e-02,7.805060365746169238e-02,6.417134605838840933e-02,3.536116896328131420e-02,-9.325312528812567184e-03,1.917437403788794376e-02,6.546736383889685540e-02,1.053450376269269954e-02,-3.095762290139549705e-02,-2.620739648315969714e-02,-7.685047957524414330e-03,-6.962564278067441548e-04,5.640583672682375482e-02,1.001464071127230321e-02,-1.652063330667124727e-02,-5.115263409482190445e-03,8.048303288659568178e-03,2.979671309366702103e-02,-3.161564777795485698e-02,3.694562670668603832e-02,1.603316365570274515e-02,-5.803941494608402807e-02,-2.283985948025893560e-03,7.005165595855594729e-03,-4.453944102154315521e-02,-8.035215005829723922e-03,2.230078969997515564e-02,1.000000000000000000e+00
2.280310385619115088e-02,4.179539716817983613e-02,6.595343822582719340e-02,-2.346138421027146870e-02,-3.417040957205968316e-02,-2.168792211947910206e-02,7.786147941706321463e-02,7.421283482386756281e-02,4.345654526124414357e-02,-1.242993336126697185e-03,2.638412570193204854e-02,6.382872961566658787e-02,1.552967419554513243e-02,-3.500874234922310424e-02,-1.849186893695203143e-02,3.514205695199288174e-03,-9.706995850104746526e-03,5.772843412122208306e-02,1.856188114814729187e-02,2.266736144658394736e-04,1.304828411455171908e-02,2.034085970869948731e-02,2.524975028124389759e-02,-2.379547912354812444e-02,4.047049929080896724e-02,2.831332389097705043e-02,-5.298389609345166562e-02,1.488608195624232383e-02,-2.608093483992650341e-03,-2.455478640964106618e-02,8.868494537460490379e-03,1.961442708852177697e-02,1.000000000000000000e+00
