-3.127321994202483108e-03,7.605178895382543047e-02,1.000000000000000000e+00
-2.400657937728516850e-03,3.338513672766094120e-02,2.000000000000000000e+00
-1.170169725630408608e-03,2.867940593132510887e-02,2.000000000000000000e+00
5.017365310615626295e-03,2.688030038244997727e-02,2.000000000000000000e+00
1.635860495719795860e-02,2.489886724262959164e-02,2.000000000000000000e+00
2.591501556441864682e-02,1.994164857495690779e-02,2.000000000000000000e+00
3.101301556644404586e-02,1.142036839940687928e-02,2.000000000000000000e+00
3.321186506463736504e-02,1.303490830604975455e-03,2.000000000000000000e+00
2.955158604748291812e-02,-8.319954718881316519e-03,2.000000000000000000e+00
1.987418237189518544e-02,-1.884720251125931653e-02,2.000000000000000000e+00
1.514257073004944901e-02,-2.782971824913691231e-02,2.000000000000000000e+00
1.856979400646646336e-02,-2.756160757284678922e-02,2.000000000000000000e+00
2.115822842089115641e-02,-1.688606939007655100e-02,2.000000000000000000e+00
1.999783663539142151e-02,-2.448467455562366654e-03,2.000000000000000000e+00
1.665537228823980170e-02,1.292589835330696171e-02,2.000000000000000000e+00
1.448421675162240956e-02,2.705522930191464961e-02,2.000000000000000000e+00
1.668815248569809756e-02,3.873173250667682338e-02,2.000000000000000000e+00
2.210461087641115221e-02,5.026890468175943677e-02,2.000000000000000000e+00
2.180099450001514449e-02,6.399970068934755785e-02,2.000000000000000000e+00
1.176285721617806312e-02,7.848053725699501160e-02,2.000000000000000000e+00
-2.334842473156642506e-03,8.297529316593753312e-02,2.000000000000000000e+00
-1.476126303731059228e-02,7.235079547171908987e-02,2.000000000000000000e+00
-2.675209744933341321e-02,5.432210787999980361e-02,2.000000000000000000e+00
-3.939396139438396116e-02,3.759345360731501662e-02,2.000000000000000000e+00
-4.782608820130519051e-02,2.307390634518187433e-02,2.000000000000000000e+00
-4.665314032182007326e-02,9.164395113732431986e-03,2.000000000000000000e+00
-3.676289045479415318e-02,-2.229171869799929408e-03,2.000000000000000000e+00
-2.376310316761653246e-02,-1.220839991523670412e-02,2.000000000000000000e+00
-9.135675042510379984e-03,-2.353012843510806154e-02,2.000000000000000000e+00
1.125026554576755156e-02,-3.554229522560973381e-02,2.000000000000000000e+00
3.185440025104343403e-02,-4.522305752812010721e-02,2.000000000000000000e+00
4.185654559356236093e-02,-4.730008899361787950e-02,2.000000000000000000e+00
4.151523110298376007e-02,-4.264220864051355975e-02,2.000000000000000000e+00
3.857859159478950473e-02,-3.668809055075458042e-02,2.000000000000000000e+00
3.829102964177547030e-02,-2.964385242048620667e-02,2.000000000000000000e+00
4.165589694429425172e-02,-1.905031455481144900e-02,2.000000000000000000e+00
4.221539119536970447e-02,-5.232546439258081543e-03,2.000000000000000000e+00
3.655683303115542238e-02,7.350330942209533022e-03,2.000000000000000000e+00
3.081042340635346127e-02,1.653493642131651647e-02,2.000000000000000000e+00
2.866308220363629478e-02,2.286016186207666390e-02,2.000000000000000000e+00
2.626722824747407953e-02,2.876874198785989850e-02,2.000000000000000000e+00
1.984944234123559720e-02,3.379275595180644687e-02,2.000000000000000000e+00
1.305667730942709770e-02,3.963293442668497368e-02,2.000000000000000000e+00
7.805987658393626419e-03,4.603470898675279810e-02,2.000000000000000000e+00
8.637659189032835180e-03,5.098882431679235133e-02,2.000000000000000000e+00
2.213928910921649645e-02,5.527316468142458306e-02,2.000000000000000000e+00
7.350476147036004437e-02,9.097901773468883291e-02,2.000000000000000000e+00
2.819360584105885525e-01,2.892397465519858102e-01,2.000000000000000000e+00
4.369928628281037897e-01,4.344135300692070212e-01,2.000000000000000000e+00
4.855154082416919814e-01,4.511200640351434310e-01,2.000000000000000000e+00
3.828552510855270929e-01,3.373973544544861536e-01,2.000000000000000000e+00
3.650358303056457920e-01,3.309851807166823146e-01,2.000000000000000000e+00
4.862872016362944083e-01,4.759125830775394750e-01,2.000000000000000000e+00
4.718259080346382528e-01,5.069981346233586317e-01,2.000000000000000000e+00
4.616010293919744489e-01,5.106166460562864273e-01,2.000000000000000000e+00
4.563576247087521853e-01,5.046357156851888348e-01,2.000000000000000000e+00
4.543050676394191356e-01,4.919988217258558505e-01,2.000000000000000000e+00
4.505549356161561714e-01,4.729906951821350458e-01,2.000000000000000000e+00
4.403860082576244173e-01,4.455920179099207012e-01,2.000000000000000000e+00
4.193490382512539694e-01,4.097924171330017407e-01,2.000000000000000000e+00
3.857247373242416177e-01,3.685936853428065096e-01,2.000000000000000000e+00
3.393734739587863092e-01,3.272526383736590327e-01,2.000000000000000000e+00
2.835983032342430654e-01,2.860627322647025794e-01,2.000000000000000000e+00
2.300001932494550871e-01,2.448543330242034521e-01,2.000000000000000000e+00
1.875560076238562968e-01,2.089905735373035478e-01,2.000000000000000000e+00
1.565562728219966337e-01,1.824985135530700908e-01,2.000000000000000000e+00
1.370998650674461472e-01,1.572920040199250469e-01,2.000000000000000000e+00
1.256161312867370428e-01,1.253053156953880254e-01,2.000000000000000000e+00
1.127900503683941513e-01,8.994932414132272847e-02,2.000000000000000000e+00
9.224388277711051409e-02,6.209947842705871440e-02,2.000000000000000000e+00
6.753352468592009605e-02,4.523148203391673394e-02,2.000000000000000000e+00
4.934743901478887834e-02,3.373002244300288277e-02,2.000000000000000000e+00
4.371598876883352192e-02,2.250895824633225573e-02,2.000000000000000000e+00
4.394311658444240154e-02,1.025034792840822176e-02,2.000000000000000000e+00
4.178735039445537203e-02,5.874590285461960340e-04,2.000000000000000000e+00
3.825442806575475585e-02,-4.079781062508037581e-04,2.000000000000000000e+00
4.114112627543702744e-02,4.911250873428407542e-03,2.000000000000000000e+00
5.088865934347628489e-02,9.509626737034860416e-03,2.000000000000000000e+00
6.169949544080480935e-02,1.507493245187228360e-02,2.000000000000000000e+00
7.054217168912550739e-02,2.304834131392176355e-02,2.000000000000000000e+00
7.789884744167775710e-02,3.266038173230691177e-02,2.000000000000000000e+00
8.483193050975665339e-02,4.090944653054010005e-02,2.000000000000000000e+00
8.757780443913242008e-02,4.025613341623487940e-02,2.000000000000000000e+00
7.753486084934771427e-02,2.129249741842617963e-02,2.000000000000000000e+00
5.512430517221039716e-02,-4.283009415043699877e-03,2.000000000000000000e+00
3.340951302771961312e-02,-2.019734090042149544e-02,2.000000000000000000e+00
1.721902166936022799e-02,-2.685326751739471746e-02,2.000000000000000000e+00
6.179137946857347213e-03,-3.155309368410415261e-02,2.000000000000000000e+00
3.792726265956884724e-04,-3.827112008591965209e-02,2.000000000000000000e+00
-2.749722536184802738e-03,-4.540020796398813729e-02,2.000000000000000000e+00
-3.300891047424931411e-03,-4.627429824363257782e-02,2.000000000000000000e+00
2.217082604832001751e-03,-3.387888658087796073e-02,2.000000000000000000e+00
1.710690826657254929e-02,-8.356249249022005762e-03,2.000000000000000000e+00
3.725763198511809066e-02,1.539192573928495691e-02,2.000000000000000000e+00
5.551302054870931729e-02,2.183626511452315538e-02,2.000000000000000000e+00
6.823679001172856806e-02,1.303447675840729153e-02,2.000000000000000000e+00
7.390649212074186514e-02,-1.798494512542694358e-03,2.000000000000000000e+00
7.183528568047173324e-02,-1.366618087329840060e-02,2.000000000000000000e+00
6.306459342264891799e-02,-1.773459405826816049e-02,2.000000000000000000e+00
4.973162180888416467e-02,-1.575476567495221261e-02,2.000000000000000000e+00
3.087007733574489987e-02,-9.253460813285371150e-03,2.000000000000000000e+00
3.316066878790338568e-03,-1.406464156392261619e-03,2.000000000000000000e+00
1.487153108834066671e-02,-2.413846771370103603e-02,3.000000000000000000e+00
1.414873223323031247e-02,-2.789565260941336000e-02,3.000000000000000000e+00
1.666920901673287631e-02,-2.407132810652733157e-02,3.000000000000000000e+00
2.521957386550879518e-02,-2.039407758430851481e-02,3.000000000000000000e+00
3.106427847855375637e-02,-1.987487476660258073e-02,3.000000000000000000e+00
2.874484288153221836e-02,-1.747795495216018097e-02,3.000000000000000000e+00
2.687460033385244765e-02,-1.261725266574387563e-02,3.000000000000000000e+00
3.280712993909169761e-02,-1.548781340872315039e-02,3.000000000000000000e+00
4.346652803231722956e-02,-2.778951636405999764e-02,3.000000000000000000e+00
4.782706389556816429e-02,-3.081200461213306346e-02,3.000000000000000000e+00
3.857350532252189212e-02,-1.668363918086068418e-02,3.000000000000000000e+00
2.753226625167837921e-02,-3.484559189958271255e-03,3.000000000000000000e+00
2.049806005458938707e-02,1.014251128481323538e-03,3.000000000000000000e+00
8.736638214723327356e-03,4.414785660175057913e-03,3.000000000000000000e+00
-1.137746197576021065e-02,1.179815743427066813e-02,3.000000000000000000e+00
-3.775466248142178571e-02,2.002185372736882060e-02,3.000000000000000000e+00
-5.550423222220484537e-02,1.897130010890226565e-02,3.000000000000000000e+00
-6.179581013601341544e-02,5.109801812350538153e-03,3.000000000000000000e+00
-7.003735127987500975e-02,-1.588138355990038886e-02,3.000000000000000000e+00
-8.313604238741066632e-02,-3.456559985584377326e-02,3.000000000000000000e+00
-8.583466358487830405e-02,-4.112451031050162048e-02,3.000000000000000000e+00
-6.998154658774867476e-02,-3.838403195276626767e-02,3.000000000000000000e+00
-4.730197431429539190e-02,-3.243040621540332208e-02,3.000000000000000000e+00
-3.011961583828567240e-02,-2.350323781643626209e-02,3.000000000000000000e+00
-2.133780952957821039e-02,-1.678312185863502573e-02,3.000000000000000000e+00
-1.516073903373513568e-02,-1.279929585531454708e-02,3.000000000000000000e+00
-3.464834940990577095e-03,-3.377560680483327610e-03,3.000000000000000000e+00
6.002448090663900504e-03,1.585397707283239463e-02,3.000000000000000000e+00
-5.338835184020139513e-03,2.987544379054209512e-02,3.000000000000000000e+00
-9.281294614103922924e-03,3.155137204391786354e-02,3.000000000000000000e+00
9.386545676934907045e-03,2.200373801914400768e-02,3.000000000000000000e+00
2.686389208264541861e-02,8.177693627604547960e-03,3.000000000000000000e+00
3.492854673376970254e-02,-3.484323259796849072e-03,3.000000000000000000e+00
4.025738227899295502e-02,-1.403728915633447975e-02,3.000000000000000000e+00
4.593456307526935789e-02,-1.691530984175982494e-02,3.000000000000000000e+00
4.913690895535525321e-02,-8.336017265739343110e-03,3.000000000000000000e+00
4.278603807664673603e-02,7.751793378615675148e-03,3.000000000000000000e+00
2.971480983984764457e-02,2.067416928793887332e-02,3.000000000000000000e+00
2.062041196655227393e-02,2.339008348420669459e-02,3.000000000000000000e+00
1.747375101062837582e-02,1.424693660123801942e-02,3.000000000000000000e+00
1.952357193638828980e-02,3.192707613741910949e-03,3.000000000000000000e+00
6.055269441736683272e-02,5.979049709246160582e-02,3.000000000000000000e+00
2.721049630289875676e-01,3.127839423594189205e-01,3.000000000000000000e+00
4.137650678173946384e-01,4.657758574910523253e-01,3.000000000000000000e+00
4.612156156322384515e-01,4.953631085010915536e-01,3.000000000000000000e+00
4.912590464678522895e-01,4.869692961553823696e-01,3.000000000000000000e+00
5.164721386642527889e-01,4.646850008060400827e-01,3.000000000000000000e+00
5.240487607509073387e-01,4.507921787893611199e-01,3.000000000000000000e+00
5.199615824185699342e-01,4.432277630001114077e-01,3.000000000000000000e+00
5.076412659061609878e-01,4.402612917114248070e-01,3.000000000000000000e+00
4.917816421081492306e-01,4.375308181428096965e-01,3.000000000000000000e+00
4.783706419785571651e-01,4.224761660469376068e-01,3.000000000000000000e+00
4.623889768901509045e-01,3.926661496408633267e-01,3.000000000000000000e+00
4.361465304233093088e-01,3.562341782369045085e-01,3.000000000000000000e+00
3.907484142802183369e-01,3.143625653884691284e-01,3.000000000000000000e+00
3.195850640977502266e-01,2.567826793446633671e-01,3.000000000000000000e+00
2.153995734431514431e-01,1.627350321525647681e-01,3.000000000000000000e+00
7.004566518078711446e-02,2.988200252714163369e-02,3.000000000000000000e+00
-8.843410819990170715e-03,-2.416563560241256903e-02,3.000000000000000000e+00
8.307395836211231566e-02,8.873356150049244162e-02,3.000000000000000000e+00
2.115414136596475703e-01,2.253082136868304330e-01,3.000000000000000000e+00
2.972806353337659191e-01,3.080342943396177646e-01,3.000000000000000000e+00
3.448415952003971441e-01,3.450509928540602678e-01,3.000000000000000000e+00
3.749545221260727756e-01,3.491097177985236222e-01,3.000000000000000000e+00
4.005611910657403962e-01,3.299783615928066904e-01,3.000000000000000000e+00
4.167600207099633747e-01,3.008416486253295830e-01,3.000000000000000000e+00
4.197007588150847290e-01,2.761381185384091386e-01,3.000000000000000000e+00
4.079195714886171831e-01,2.566764572739327344e-01,3.000000000000000000e+00
3.719019289427404340e-01,2.389884097763743109e-01,3.000000000000000000e+00
3.187867609647726530e-01,2.201761442546683878e-01,3.000000000000000000e+00
2.581900787026703004e-01,1.973635024758028655e-01,3.000000000000000000e+00
2.022032987523632031e-01,1.665617901004074475e-01,3.000000000000000000e+00
1.587003956946723138e-01,1.322820930486487134e-01,3.000000000000000000e+00
1.251477315378561883e-01,1.026739691082475259e-01,3.000000000000000000e+00
9.672707607212611969e-02,7.907687248911561551e-02,3.000000000000000000e+00
6.899276076136856561e-02,5.535175582474344269e-02,3.000000000000000000e+00
4.888791470780473603e-02,3.663705747884807296e-02,3.000000000000000000e+00
3.462769951778988525e-02,1.959160443545469171e-02,3.000000000000000000e+00
1.112327025747105076e-02,-7.665809058280608629e-03,3.000000000000000000e+00
-2.212676151473138078e-02,-4.257405798412275399e-02,3.000000000000000000e+00
-4.852417417264440203e-02,-6.659445570432023787e-02,3.000000000000000000e+00
-5.445556755647444624e-02,-6.302221261705741318e-02,3.000000000000000000e+00
-4.045113275427532351e-02,-3.396610232429221610e-02,3.000000000000000000e+00
-1.382365369991746598e-02,3.030361140631167381e-03,3.000000000000000000e+00
1.542451568276595637e-02,2.833490332442021101e-02,3.000000000000000000e+00
4.235271880070777539e-02,4.436286369800704343e-02,3.000000000000000000e+00
6.689804173680030663e-02,6.547199961082866837e-02,3.000000000000000000e+00
9.130510194823948655e-02,8.536444308227253419e-02,3.000000000000000000e+00
1.090201999124231630e-01,9.412052316137831109e-02,3.000000000000000000e+00
1.129212020512918163e-01,9.390030513732239292e-02,3.000000000000000000e+00
1.067480689050822745e-01,8.512638147897802487e-02,3.000000000000000000e+00
9.701670941606366227e-02,6.902201355923211212e-02,3.000000000000000000e+00
8.689391173888139086e-02,5.903899810857572705e-02,3.000000000000000000e+00
8.032379673792267027e-02,6.237922272053313816e-02,3.000000000000000000e+00
8.154590288748822524e-02,7.771867753630321007e-02,3.000000000000000000e+00
7.622402357662069750e-02,8.578722229468641047e-02,3.000000000000000000e+00
7.246599424459038152e-02,7.527841342026081461e-02,3.000000000000000000e+00
8.928099888064044976e-02,5.811132978810769345e-02,3.000000000000000000e+00
1.036233041311098446e-01,3.807661338810967161e-02,3.000000000000000000e+00
1.019089709148821299e-01,2.316529084562531093e-02,3.000000000000000000e+00
9.361056731992162261e-02,1.707253347890481249e-02,3.000000000000000000e+00
